거래일자,거래시간,지역, 전력거래량(MWh) 
2020-01-01,1,충청남도,12723
2020-01-01,2,충청남도,12991
2020-01-01,3,충청남도,12915
2020-01-01,4,충청남도,12495
2020-01-01,5,충청남도,12737
2020-01-01,6,충청남도,12806
2020-01-01,7,충청남도,12707
2020-01-01,8,충청남도,12671
2020-01-01,9,충청남도,12364
2020-01-01,10,충청남도,12227
2020-01-01,11,충청남도,12400
2020-01-01,12,충청남도,12160
2020-01-01,13,충청남도,12145
2020-01-01,14,충청남도,12219
2020-01-01,15,충청남도,12328
2020-01-01,16,충청남도,12590
2020-01-01,17,충청남도,12865
2020-01-01,18,충청남도,12993
2020-01-01,19,충청남도,12889
2020-01-01,20,충청남도,13013
2020-01-01,21,충청남도,13024
2020-01-01,22,충청남도,12979
2020-01-01,23,충청남도,13016
2020-01-01,24,충청남도,12984
2020-01-01,1,충청북도,83
2020-01-01,2,충청북도,86
2020-01-01,3,충청북도,85
2020-01-01,4,충청북도,85
2020-01-01,5,충청북도,86
2020-01-01,6,충청북도,85
2020-01-01,7,충청북도,85
2020-01-01,8,충청북도,85
2020-01-01,9,충청북도,152
2020-01-01,10,충청북도,162
2020-01-01,11,충청북도,206
2020-01-01,12,충청북도,211
2020-01-01,13,충청북도,121
2020-01-01,14,충청북도,232
2020-01-01,15,충청북도,239
2020-01-01,16,충청북도,231
2020-01-01,17,충청북도,223
2020-01-01,18,충청북도,225
2020-01-01,19,충청북도,164
2020-01-01,20,충청북도,100
2020-01-01,21,충청북도,127
2020-01-01,22,충청북도,121
2020-01-01,23,충청북도,106
2020-01-01,24,충청북도,82
2020-01-01,1,제주도,535
2020-01-01,2,제주도,506
2020-01-01,3,제주도,501
2020-01-01,4,제주도,521
2020-01-01,5,제주도,507
2020-01-01,6,제주도,512
2020-01-01,7,제주도,499
2020-01-01,8,제주도,404
2020-01-01,9,제주도,381
2020-01-01,10,제주도,461
2020-01-01,11,제주도,514
2020-01-01,12,제주도,509
2020-01-01,13,제주도,495
2020-01-01,14,제주도,482
2020-01-01,15,제주도,435
2020-01-01,16,제주도,437
2020-01-01,17,제주도,436
2020-01-01,18,제주도,397
2020-01-01,19,제주도,464
2020-01-01,20,제주도,530
2020-01-01,21,제주도,510
2020-01-01,22,제주도,493
2020-01-01,23,제주도,490
2020-01-01,24,제주도,493
2020-01-01,1,서울시,451
2020-01-01,2,서울시,451
2020-01-01,3,서울시,452
2020-01-01,4,서울시,451
2020-01-01,5,서울시,451
2020-01-01,6,서울시,451
2020-01-01,7,서울시,449
2020-01-01,8,서울시,423
2020-01-01,9,서울시,413
2020-01-01,10,서울시,413
2020-01-01,11,서울시,413
2020-01-01,12,서울시,414
2020-01-01,13,서울시,416
2020-01-01,14,서울시,416
2020-01-01,15,서울시,417
2020-01-01,16,서울시,415
2020-01-01,17,서울시,414
2020-01-01,18,서울시,412
2020-01-01,19,서울시,413
2020-01-01,20,서울시,413
2020-01-01,21,서울시,413
2020-01-01,22,서울시,413
2020-01-01,23,서울시,413
2020-01-01,24,서울시,414
2020-01-01,1,인천시,6401
2020-01-01,2,인천시,6306
2020-01-01,3,인천시,5883
2020-01-01,4,인천시,5374
2020-01-01,5,인천시,5323
2020-01-01,6,인천시,5321
2020-01-01,7,인천시,5326
2020-01-01,8,인천시,5335
2020-01-01,9,인천시,5341
2020-01-01,10,인천시,5329
2020-01-01,11,인천시,5367
2020-01-01,12,인천시,5467
2020-01-01,13,인천시,5353
2020-01-01,14,인천시,5330
2020-01-01,15,인천시,5324
2020-01-01,16,인천시,5396
2020-01-01,17,인천시,5723
2020-01-01,18,인천시,6293
2020-01-01,19,인천시,6468
2020-01-01,20,인천시,6407
2020-01-01,21,인천시,6482
2020-01-01,22,인천시,6314
2020-01-01,23,인천시,6332
2020-01-01,24,인천시,6342
2020-01-01,1,대전시,23
2020-01-01,2,대전시,26
2020-01-01,3,대전시,39
2020-01-01,4,대전시,68
2020-01-01,5,대전시,68
2020-01-01,6,대전시,68
2020-01-01,7,대전시,69
2020-01-01,8,대전시,67
2020-01-01,9,대전시,67
2020-01-01,10,대전시,69
2020-01-01,11,대전시,66
2020-01-01,12,대전시,66
2020-01-01,13,대전시,64
2020-01-01,14,대전시,63
2020-01-01,15,대전시,63
2020-01-01,16,대전시,58
2020-01-01,17,대전시,57
2020-01-01,18,대전시,58
2020-01-01,19,대전시,61
2020-01-01,20,대전시,66
2020-01-01,21,대전시,68
2020-01-01,22,대전시,68
2020-01-01,23,대전시,68
2020-01-01,24,대전시,69
2020-01-01,1,광주시,118
2020-01-01,2,광주시,118
2020-01-01,3,광주시,118
2020-01-01,4,광주시,118
2020-01-01,5,광주시,118
2020-01-01,6,광주시,117
2020-01-01,7,광주시,117
2020-01-01,8,광주시,117
2020-01-01,9,광주시,121
2020-01-01,10,광주시,127
2020-01-01,11,광주시,120
2020-01-01,12,광주시,74
2020-01-01,13,광주시,74
2020-01-01,14,광주시,74
2020-01-01,15,광주시,77
2020-01-01,16,광주시,73
2020-01-01,17,광주시,66
2020-01-01,18,광주시,63
2020-01-01,19,광주시,63
2020-01-01,20,광주시,62
2020-01-01,21,광주시,62
2020-01-01,22,광주시,62
2020-01-01,23,광주시,62
2020-01-01,24,광주시,62
2020-01-01,1,대구시,377
2020-01-01,2,대구시,341
2020-01-01,3,대구시,338
2020-01-01,4,대구시,289
2020-01-01,5,대구시,37
2020-01-01,6,대구시,33
2020-01-01,7,대구시,33
2020-01-01,8,대구시,33
2020-01-01,9,대구시,36
2020-01-01,10,대구시,42
2020-01-01,11,대구시,48
2020-01-01,12,대구시,48
2020-01-01,13,대구시,50
2020-01-01,14,대구시,53
2020-01-01,15,대구시,50
2020-01-01,16,대구시,59
2020-01-01,17,대구시,212
2020-01-01,18,대구시,352
2020-01-01,19,대구시,400
2020-01-01,20,대구시,356
2020-01-01,21,대구시,341
2020-01-01,22,대구시,340
2020-01-01,23,대구시,358
2020-01-01,24,대구시,365
2020-01-01,1,세종시,445
2020-01-01,2,세종시,446
2020-01-01,3,세종시,446
2020-01-01,4,세종시,446
2020-01-01,5,세종시,446
2020-01-01,6,세종시,447
2020-01-01,7,세종시,447
2020-01-01,8,세종시,446
2020-01-01,9,세종시,446
2020-01-01,10,세종시,447
2020-01-01,11,세종시,450
2020-01-01,12,세종시,517
2020-01-01,13,세종시,524
2020-01-01,14,세종시,523
2020-01-01,15,세종시,522
2020-01-01,16,세종시,520
2020-01-01,17,세종시,451
2020-01-01,18,세종시,447
2020-01-01,19,세종시,447
2020-01-01,20,세종시,446
2020-01-01,21,세종시,446
2020-01-01,22,세종시,445
2020-01-01,23,세종시,446
2020-01-01,24,세종시,446
2020-01-01,1,울산시,2412
2020-01-01,2,울산시,2360
2020-01-01,3,울산시,2307
2020-01-01,4,울산시,2309
2020-01-01,5,울산시,2310
2020-01-01,6,울산시,2309
2020-01-01,7,울산시,2309
2020-01-01,8,울산시,2308
2020-01-01,9,울산시,2316
2020-01-01,10,울산시,2330
2020-01-01,11,울산시,2320
2020-01-01,12,울산시,2325
2020-01-01,13,울산시,2326
2020-01-01,14,울산시,2326
2020-01-01,15,울산시,2322
2020-01-01,16,울산시,2319
2020-01-01,17,울산시,2319
2020-01-01,18,울산시,2366
2020-01-01,19,울산시,2449
2020-01-01,20,울산시,2391
2020-01-01,21,울산시,2361
2020-01-01,22,울산시,2368
2020-01-01,23,울산시,2400
2020-01-01,24,울산시,2395
2020-01-01,1,부산시,3289
2020-01-01,2,부산시,2668
2020-01-01,3,부산시,2664
2020-01-01,4,부산시,2661
2020-01-01,5,부산시,2661
2020-01-01,6,부산시,2663
2020-01-01,7,부산시,2664
2020-01-01,8,부산시,2661
2020-01-01,9,부산시,2668
2020-01-01,10,부산시,2681
2020-01-01,11,부산시,2688
2020-01-01,12,부산시,2702
2020-01-01,13,부산시,2704
2020-01-01,14,부산시,2701
2020-01-01,15,부산시,2698
2020-01-01,16,부산시,2689
2020-01-01,17,부산시,2677
2020-01-01,18,부산시,2674
2020-01-01,19,부산시,2675
2020-01-01,20,부산시,2672
2020-01-01,21,부산시,2673
2020-01-01,22,부산시,2671
2020-01-01,23,부산시,2670
2020-01-01,24,부산시,2668
2020-01-02,1,경기도,8118
2020-01-02,2,경기도,7908
2020-01-02,3,경기도,7919
2020-01-02,4,경기도,7982
2020-01-02,5,경기도,8047
2020-01-02,6,경기도,8703
2020-01-02,7,경기도,9911
2020-01-02,8,경기도,11872
2020-01-02,9,경기도,15387
2020-01-02,10,경기도,16247
2020-01-02,11,경기도,16386
2020-01-02,12,경기도,15988
2020-01-02,13,경기도,14756
2020-01-02,14,경기도,15267
2020-01-02,15,경기도,15648
2020-01-02,16,경기도,15670
2020-01-02,17,경기도,15867
2020-01-02,18,경기도,15534
2020-01-02,19,경기도,15036
2020-01-02,20,경기도,14695
2020-01-02,21,경기도,13964
2020-01-02,22,경기도,13538
2020-01-02,23,경기도,13084
2020-01-02,24,경기도,12282
2020-01-02,1,강원도,3528
2020-01-02,2,강원도,3471
2020-01-02,3,강원도,3505
2020-01-02,4,강원도,3478
2020-01-02,5,강원도,3458
2020-01-02,6,강원도,3449
2020-01-02,7,강원도,3457
2020-01-02,8,강원도,3497
2020-01-02,9,강원도,3699
2020-01-02,10,강원도,4082
2020-01-02,11,강원도,4037
2020-01-02,12,강원도,4120
2020-01-02,13,강원도,3821
2020-01-02,14,강원도,4066
2020-01-02,15,강원도,4157
2020-01-02,16,강원도,4121
2020-01-02,17,강원도,4114
2020-01-02,18,강원도,4070
2020-01-02,19,강원도,4066
2020-01-02,20,강원도,3818
2020-01-02,21,강원도,3648
2020-01-02,22,강원도,3646
2020-01-02,23,강원도,3621
2020-01-02,24,강원도,3794
2020-01-02,1,경상남도,4110
2020-01-02,2,경상남도,3958
2020-01-02,3,경상남도,4059
2020-01-02,4,경상남도,4023
2020-01-02,5,경상남도,4016
2020-01-02,6,경상남도,3973
2020-01-02,7,경상남도,3982
2020-01-02,8,경상남도,4000
2020-01-02,9,경상남도,4065
2020-01-02,10,경상남도,4144
2020-01-02,11,경상남도,4365
2020-01-02,12,경상남도,4337
2020-01-02,13,경상남도,4109
2020-01-02,14,경상남도,4343
2020-01-02,15,경상남도,4389
2020-01-02,16,경상남도,4363
2020-01-02,17,경상남도,4312
2020-01-02,18,경상남도,4035
2020-01-02,19,경상남도,4011
2020-01-02,20,경상남도,4019
2020-01-02,21,경상남도,3975
2020-01-02,22,경상남도,3975
2020-01-02,23,경상남도,3973
2020-01-02,24,경상남도,4238
2020-01-02,1,경상북도,7669
2020-01-02,2,경상북도,7582
2020-01-02,3,경상북도,7534
2020-01-02,4,경상북도,7498
2020-01-02,5,경상북도,7479
2020-01-02,6,경상북도,7673
2020-01-02,7,경상북도,7794
2020-01-02,8,경상북도,7781
2020-01-02,9,경상북도,8017
2020-01-02,10,경상북도,8407
2020-01-02,11,경상북도,8686
2020-01-02,12,경상북도,8611
2020-01-02,13,경상북도,7977
2020-01-02,14,경상북도,7979
2020-01-02,15,경상북도,8394
2020-01-02,16,경상북도,8201
2020-01-02,17,경상북도,8139
2020-01-02,18,경상북도,7941
2020-01-02,19,경상북도,8040
2020-01-02,20,경상북도,8116
2020-01-02,21,경상북도,7962
2020-01-02,22,경상북도,7924
2020-01-02,23,경상북도,7915
2020-01-02,24,경상북도,8251
2020-01-02,1,전라남도,6578
2020-01-02,2,전라남도,6151
2020-01-02,3,전라남도,6430
2020-01-02,4,전라남도,6401
2020-01-02,5,전라남도,6434
2020-01-02,6,전라남도,6271
2020-01-02,7,전라남도,6372
2020-01-02,8,전라남도,6812
2020-01-02,9,전라남도,7150
2020-01-02,10,전라남도,7670
2020-01-02,11,전라남도,7664
2020-01-02,12,전라남도,7742
2020-01-02,13,전라남도,7491
2020-01-02,14,전라남도,7756
2020-01-02,15,전라남도,7776
2020-01-02,16,전라남도,7623
2020-01-02,17,전라남도,7481
2020-01-02,18,전라남도,7473
2020-01-02,19,전라남도,7462
2020-01-02,20,전라남도,7518
2020-01-02,21,전라남도,7423
2020-01-02,22,전라남도,7109
2020-01-02,23,전라남도,7078
2020-01-02,24,전라남도,7112
2020-01-02,1,전라북도,897
2020-01-02,2,전라북도,893
2020-01-02,3,전라북도,895
2020-01-02,4,전라북도,894
2020-01-02,5,전라북도,923
2020-01-02,6,전라북도,1011
2020-01-02,7,전라북도,1025
2020-01-02,8,전라북도,1224
2020-01-02,9,전라북도,1391
2020-01-02,10,전라북도,1495
2020-01-02,11,전라북도,1518
2020-01-02,12,전라북도,1527
2020-01-02,13,전라북도,1462
2020-01-02,14,전라북도,1815
2020-01-02,15,전라북도,1794
2020-01-02,16,전라북도,1721
2020-01-02,17,전라북도,1532
2020-01-02,18,전라북도,1542
2020-01-02,19,전라북도,1599
2020-01-02,20,전라북도,1631
2020-01-02,21,전라북도,1335
2020-01-02,22,전라북도,1322
2020-01-02,23,전라북도,1316
2020-01-02,24,전라북도,1397
2020-01-02,1,충청남도,12952
2020-01-02,2,충청남도,12708
2020-01-02,3,충청남도,12988
2020-01-02,4,충청남도,12938
2020-01-02,5,충청남도,13026
2020-01-02,6,충청남도,12902
2020-01-02,7,충청남도,12978
2020-01-02,8,충청남도,13250
2020-01-02,9,충청남도,13684
2020-01-02,10,충청남도,13788
2020-01-02,11,충청남도,13727
2020-01-02,12,충청남도,13707
2020-01-02,13,충청남도,13534
2020-01-02,14,충청남도,13602
2020-01-02,15,충청남도,13584
2020-01-02,16,충청남도,13710
2020-01-02,17,충청남도,13666
2020-01-02,18,충청남도,13524
2020-01-02,19,충청남도,13202
2020-01-02,20,충청남도,13185
2020-01-02,21,충청남도,13124
2020-01-02,22,충청남도,13119
2020-01-02,23,충청남도,13196
2020-01-02,24,충청남도,13751
2020-01-02,1,충청북도,82
2020-01-02,2,충청북도,82
2020-01-02,3,충청북도,81
2020-01-02,4,충청북도,81
2020-01-02,5,충청북도,81
2020-01-02,6,충청북도,82
2020-01-02,7,충청북도,82
2020-01-02,8,충청북도,85
2020-01-02,9,충청북도,152
2020-01-02,10,충청북도,163
2020-01-02,11,충청북도,205
2020-01-02,12,충청북도,208
2020-01-02,13,충청북도,107
2020-01-02,14,충청북도,228
2020-01-02,15,충청북도,230
2020-01-02,16,충청북도,221
2020-01-02,17,충청북도,218
2020-01-02,18,충청북도,224
2020-01-02,19,충청북도,170
2020-01-02,20,충청북도,98
2020-01-02,21,충청북도,124
2020-01-02,22,충청북도,124
2020-01-02,23,충청북도,110
2020-01-02,24,충청북도,87
2020-01-02,1,제주도,488
2020-01-02,2,제주도,476
2020-01-02,3,제주도,465
2020-01-02,4,제주도,463
2020-01-02,5,제주도,487
2020-01-02,6,제주도,490
2020-01-02,7,제주도,468
2020-01-02,8,제주도,488
2020-01-02,9,제주도,493
2020-01-02,10,제주도,517
2020-01-02,11,제주도,527
2020-01-02,12,제주도,509
2020-01-02,13,제주도,508
2020-01-02,14,제주도,525
2020-01-02,15,제주도,517
2020-01-02,16,제주도,514
2020-01-02,17,제주도,523
2020-01-02,18,제주도,542
2020-01-02,19,제주도,541
2020-01-02,20,제주도,531
2020-01-02,21,제주도,531
2020-01-02,22,제주도,558
2020-01-02,23,제주도,546
2020-01-02,24,제주도,517
2020-01-02,1,서울시,415
2020-01-02,2,서울시,414
2020-01-02,3,서울시,362
2020-01-02,4,서울시,80
2020-01-02,5,서울시,76
2020-01-02,6,서울시,76
2020-01-02,7,서울시,76
2020-01-02,8,서울시,74
2020-01-02,9,서울시,73
2020-01-02,10,서울시,99
2020-01-02,11,서울시,166
2020-01-02,12,서울시,381
2020-01-02,13,서울시,404
2020-01-02,14,서울시,422
2020-01-02,15,서울시,424
2020-01-02,16,서울시,429
2020-01-02,17,서울시,441
2020-01-02,18,서울시,435
2020-01-02,19,서울시,456
2020-01-02,20,서울시,435
2020-01-02,21,서울시,434
2020-01-02,22,서울시,448
2020-01-02,23,서울시,605
2020-01-02,24,서울시,807
2020-01-02,1,인천시,6144
2020-01-02,2,인천시,5566
2020-01-02,3,인천시,5318
2020-01-02,4,인천시,5454
2020-01-02,5,인천시,5674
2020-01-02,6,인천시,6124
2020-01-02,7,인천시,6800
2020-01-02,8,인천시,7440
2020-01-02,9,인천시,8528
2020-01-02,10,인천시,9215
2020-01-02,11,인천시,8878
2020-01-02,12,인천시,7945
2020-01-02,13,인천시,7392
2020-01-02,14,인천시,7674
2020-01-02,15,인천시,7896
2020-01-02,16,인천시,8324
2020-01-02,17,인천시,9423
2020-01-02,18,인천시,9819
2020-01-02,19,인천시,8755
2020-01-02,20,인천시,7542
2020-01-02,21,인천시,7141
2020-01-02,22,인천시,6761
2020-01-02,23,인천시,6513
2020-01-02,24,인천시,6861
2020-01-02,1,대전시,67
2020-01-02,2,대전시,67
2020-01-02,3,대전시,68
2020-01-02,4,대전시,69
2020-01-02,5,대전시,69
2020-01-02,6,대전시,68
2020-01-02,7,대전시,67
2020-01-02,8,대전시,66
2020-01-02,9,대전시,50
2020-01-02,10,대전시,22
2020-01-02,11,대전시,23
2020-01-02,12,대전시,23
2020-01-02,13,대전시,24
2020-01-02,14,대전시,24
2020-01-02,15,대전시,24
2020-01-02,16,대전시,22
2020-01-02,17,대전시,22
2020-01-02,18,대전시,23
2020-01-02,19,대전시,24
2020-01-02,20,대전시,24
2020-01-02,21,대전시,23
2020-01-02,22,대전시,22
2020-01-02,23,대전시,23
2020-01-02,24,대전시,22
2020-01-02,1,광주시,62
2020-01-02,2,광주시,62
2020-01-02,3,광주시,61
2020-01-02,4,광주시,61
2020-01-02,5,광주시,61
2020-01-02,6,광주시,61
2020-01-02,7,광주시,71
2020-01-02,8,광주시,117
2020-01-02,9,광주시,122
2020-01-02,10,광주시,130
2020-01-02,11,광주시,138
2020-01-02,12,광주시,141
2020-01-02,13,광주시,144
2020-01-02,14,광주시,142
2020-01-02,15,광주시,137
2020-01-02,16,광주시,128
2020-01-02,17,광주시,120
2020-01-02,18,광주시,118
2020-01-02,19,광주시,119
2020-01-02,20,광주시,119
2020-01-02,21,광주시,119
2020-01-02,22,광주시,118
2020-01-02,23,광주시,118
2020-01-02,24,광주시,118
2020-01-02,1,대구시,339
2020-01-02,2,대구시,259
2020-01-02,3,대구시,34
2020-01-02,4,대구시,33
2020-01-02,5,대구시,33
2020-01-02,6,대구시,33
2020-01-02,7,대구시,69
2020-01-02,8,대구시,337
2020-01-02,9,대구시,448
2020-01-02,10,대구시,459
2020-01-02,11,대구시,457
2020-01-02,12,대구시,458
2020-01-02,13,대구시,452
2020-01-02,14,대구시,457
2020-01-02,15,대구시,448
2020-01-02,16,대구시,440
2020-01-02,17,대구시,437
2020-01-02,18,대구시,437
2020-01-02,19,대구시,436
2020-01-02,20,대구시,441
2020-01-02,21,대구시,443
2020-01-02,22,대구시,443
2020-01-02,23,대구시,436
2020-01-02,24,대구시,448
2020-01-02,1,세종시,446
2020-01-02,2,세종시,447
2020-01-02,3,세종시,447
2020-01-02,4,세종시,447
2020-01-02,5,세종시,447
2020-01-02,6,세종시,446
2020-01-02,7,세종시,446
2020-01-02,8,세종시,446
2020-01-02,9,세종시,446
2020-01-02,10,세종시,446
2020-01-02,11,세종시,446
2020-01-02,12,세종시,514
2020-01-02,13,세종시,518
2020-01-02,14,세종시,519
2020-01-02,15,세종시,559
2020-01-02,16,세종시,567
2020-01-02,17,세종시,530
2020-01-02,18,세종시,519
2020-01-02,19,세종시,518
2020-01-02,20,세종시,452
2020-01-02,21,세종시,445
2020-01-02,22,세종시,445
2020-01-02,23,세종시,445
2020-01-02,24,세종시,445
2020-01-02,1,울산시,2322
2020-01-02,2,울산시,2315
2020-01-02,3,울산시,2312
2020-01-02,4,울산시,2332
2020-01-02,5,울산시,2492
2020-01-02,6,울산시,2801
2020-01-02,7,울산시,3031
2020-01-02,8,울산시,3101
2020-01-02,9,울산시,3493
2020-01-02,10,울산시,3393
2020-01-02,11,울산시,2802
2020-01-02,12,울산시,2796
2020-01-02,13,울산시,2532
2020-01-02,14,울산시,2791
2020-01-02,15,울산시,2782
2020-01-02,16,울산시,2737
2020-01-02,17,울산시,2733
2020-01-02,18,울산시,2749
2020-01-02,19,울산시,2776
2020-01-02,20,울산시,2789
2020-01-02,21,울산시,2769
2020-01-02,22,울산시,2528
2020-01-02,23,울산시,2467
2020-01-02,24,울산시,2752
2020-01-02,1,부산시,2670
2020-01-02,2,부산시,2670
2020-01-02,3,부산시,2670
2020-01-02,4,부산시,2670
2020-01-02,5,부산시,2689
2020-01-02,6,부산시,2815
2020-01-02,7,부산시,3012
2020-01-02,8,부산시,3326
2020-01-02,9,부산시,4030
2020-01-02,10,부산시,4252
2020-01-02,11,부산시,4258
2020-01-02,12,부산시,4191
2020-01-02,13,부산시,3867
2020-01-02,14,부산시,4124
2020-01-02,15,부산시,4233
2020-01-02,16,부산시,4244
2020-01-02,17,부산시,4251
2020-01-02,18,부산시,4233
2020-01-02,19,부산시,4140
2020-01-02,20,부산시,3870
2020-01-02,21,부산시,3841
2020-01-02,22,부산시,3227
2020-01-02,23,부산시,3057
2020-01-02,24,부산시,3062
2020-01-03,1,경기도,10938
2020-01-03,2,경기도,10142
2020-01-03,3,경기도,10230
2020-01-03,4,경기도,10271
2020-01-03,5,경기도,10485
2020-01-03,6,경기도,10796
2020-01-03,7,경기도,11807
2020-01-03,8,경기도,13088
2020-01-03,9,경기도,15187
2020-01-03,10,경기도,16454
2020-01-03,11,경기도,16119
2020-01-03,12,경기도,15284
2020-01-03,13,경기도,13939
2020-01-03,14,경기도,14122
2020-01-03,15,경기도,14410
2020-01-03,16,경기도,14573
2020-01-03,17,경기도,14825
2020-01-03,18,경기도,15088
2020-01-03,19,경기도,14295
2020-01-03,20,경기도,13631
2020-01-03,21,경기도,12681
2020-01-03,22,경기도,12276
2020-01-03,23,경기도,11715
2020-01-03,24,경기도,11883
2020-01-03,1,강원도,3643
2020-01-03,2,강원도,3642
2020-01-03,3,강원도,3632
2020-01-03,4,강원도,3602
2020-01-03,5,강원도,3583
2020-01-03,6,강원도,3601
2020-01-03,7,강원도,3638
2020-01-03,8,강원도,3629
2020-01-03,9,강원도,3968
2020-01-03,10,강원도,4302
2020-01-03,11,강원도,4502
2020-01-03,12,강원도,4289
2020-01-03,13,강원도,4102
2020-01-03,14,강원도,4268
2020-01-03,15,강원도,4256
2020-01-03,16,강원도,3928
2020-01-03,17,강원도,3949
2020-01-03,18,강원도,4008
2020-01-03,19,강원도,4074
2020-01-03,20,강원도,4060
2020-01-03,21,강원도,3980
2020-01-03,22,강원도,3852
2020-01-03,23,강원도,3553
2020-01-03,24,강원도,3838
2020-01-03,1,경상남도,4159
2020-01-03,2,경상남도,4052
2020-01-03,3,경상남도,4056
2020-01-03,4,경상남도,4061
2020-01-03,5,경상남도,4070
2020-01-03,6,경상남도,4080
2020-01-03,7,경상남도,3988
2020-01-03,8,경상남도,3997
2020-01-03,9,경상남도,4284
2020-01-03,10,경상남도,4375
2020-01-03,11,경상남도,4434
